season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2011,1,DET,REG,2011_01_DET_TB,TB,24,33,305,3,1,0,0,0,0,314,165,17,13.7189995102578,11.3168237335754,0,15,6,4,0,35,126,0,3,0,6,-6.72272350074491,0,1,1,1,0,24,33,305,3,0,0,314,165,17,13.7189995102578,0,15,6,4,0,0,43,2,2,0,0,2,2,7,3,1,0,7,0,1,0,0,0,0,0,0,0,3,-4,1,0,0,8,68,3,2,2,1,4,0,5,34,0,0,2,2,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,23;28,,,51,0,0,3,3,0,0,1,0,0,0,0,0,5,0,60,241,3,0,3,1,0,1,-2,0,223
2011,1,GB,REG,2011_01_NO_GB,NO,27,35,312,3,0,2,-16,0,0,329,118,14,20.5048753916635,17.5694855621883,0,12,7,4,0,27,103,2,0,0,10,1.88253380265087,0,3,1,0,0,27,35,312,3,0,0,329,118,14,23.9570697298623,0,12,7,4,0,1,40,8,26,0,0,2,3,23,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,48,3,0,0,0,0,0,1,5,2,135,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0,4,0,52,170,0,0,1,1,0,2,92,1,58
2011,1,HOU,REG,2011_01_IND_HOU,IND,17,24,220,1,2,1,-3,0,0,196,86,13,3.5702984512556,6.08972869813442,0,10,6,5,0,41,167,2,1,1,12,-5.56767674345417,0,6,4,0,0,17,24,220,1,0,0,196,86,13,4.74850897825143,0,10,6,5,0,1,29,7,11,0,0,2,3,25,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,30,1,1,0,0,1,1,3,91,1,46,2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,25;29,,,54,0,0,4,4,0,0,1,0,0,0,0,0,2,0,54,89,0,0,0,1,1,0,0,0,69
2011,1,IND,REG,2011_01_IND_HOU,HOU,16,31,197,1,0,3,-25,2,1,267,84,10,-11.0878862886597,-6.11370325088501,0,10,5,2,0,16,64,0,1,1,4,-7.11585943558021,0,2,1,0,0,16,30,197,1,0,0,267,84,10,-0.123838351995255,0,10,5,2,0,0,46,11,13,0,0,1,1,3,1,2,42,4,0,0,0,0,0,0,0,0,0,1,0,1,10,0,6,60,3,2,1,0,3,2,0,0,1,24,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,1,1,0,0,1,0,0,0,0,0,6,0,57,281,1,0,1,2,0,3,91,1,150
2011,1,JAX,REG,2011_01_TEN_JAX,TEN,17,24,175,0,0,2,-15,1,0,128,97,9,3.63991347605736,3.1022513906161,0,8,5,2,0,47,163,1,1,1,10,-4.41032076219683,0,2,1,1,0,17,24,175,0,0,0,128,97,9,6.8372762452152,0,8,5,2,0,0,30,0,12,0,0,1,2,14,6,1,-4,6,0,0,0,0,0,0,0,0,11,1,0,0,0,0,5,39,2,1,1,0,2,1,3,31,1,26,3,3,0,0,48,1,0,1,0,2,0,0,0,0,0,0,0,0,48;21;45,,,114,0,0,1,1,0,0,1,0,0,0,0,0,5,0,65,218,1,0,2,2,0,1,7,0,171
2011,1,KC,REG,2011_01_BUF_KC,BUF,22,36,119,1,1,2,-14,0,0,275,77,8,-16.8992629103678,-2.8202783730295,0,6,1,1,0,18,108,0,1,1,4,-3.96986965247197,0,4,4,2,0,22,36,119,1,0,0,275,77,8,-13.1274289240246,0,6,1,1,0,0,53,1,7,0,0,0,1,7,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,2,2,1,15,7,147,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,1,1,0,0,1,0,0,0,0,0,8,0,58,328,0,0,3,0,1,4,35,0,293
2011,1,LA,REG,2011_01_PHI_STL,PHI,18,35,209,0,0,5,-28,0,0,194,104,11,-9.75881501979524,-13.1379512378148,0,10,8,2,0,26,154,1,1,1,6,-5.54050104276702,0,6,4,1,1,18,35,209,0,0,0,194,104,11,-2.83912885578679,0,10,8,2,0,0,44,0,2,0,0,1,3,20,11,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9,60,0,1,1,0,2,1,1,0,5,115,2,3,1,0,49,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,49;23,47,,72,47,0,1,1,0,0,1,0,0,0,0,0,4,0,61,169,1,0,1,2,1,0,0,0,129
2011,1,LAC,REG,2011_01_MIN_SD,MIN,33,48,335,2,2,2,-5,0,0,315,208,21,6.35330331698279,6.43937397510447,0,17,6,3,0,27,77,1,0,0,5,-4.60058202673099,0,3,2,1,0,33,47,335,2,1,0,315,208,21,11.7044332279205,0,17,6,3,0,0,22,17,17,0,0,0,2,11,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,3,1,0,1,1,0,5,38,4,90,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,3,3,0,0,1,0,0,0,0,0,3,0,47,127,1,0,0,0,1,2,17,0,110
2011,1,LV,REG,2011_01_OAK_DEN,DEN,13,22,105,1,0,1,-6,1,0,196,60,7,-2.75087775434942,-0.300534001805566,0,4,2,0,0,39,190,1,0,0,10,6.31713585324254,0,7,4,3,1,13,22,105,1,1,1,196,60,7,-5.48291057213784,0,4,2,0,0,0,40,0,4,0,0,3,4,22,7,1,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,15,131,4,2,0,0,2,1,0,0,0,0,3,3,0,0,63,1,0,1,1,0,0,1,0,0,0,0,0,0,37;21;63,,,121,0,0,2,2,0,0,1,0,0,0,0,0,6,0,77,349,1,0,0,1,0,5,128,1,201
2011,1,MIA,REG,2011_01_NE_MIA,NE,30,49,416,2,1,4,-26,0,0,465,172,19,7.54747327005548,7.46805934856335,0,19,13,10,0,20,98,1,1,0,6,3.83955452477676,0,5,2,0,0,30,48,416,2,0,0,465,172,19,13.4922143720783,0,19,13,10,0,0,54,0,10,0,0,0,1,1,3,1,39,4,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,8,60,6,0,1,0,1,0,2,11,6,129,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,0,0,0,0,6,0,56,248,2,0,0,0,1,5,59,0,189
2011,1,MIN,REG,2011_01_MIN_SD,LAC,7,15,39,1,1,2,-11,0,0,66,19,3,-11.8282991565193,-16.62180463473,0,2,0,0,0,26,159,0,0,0,7,5.05872225147323,0,5,4,2,1,7,15,39,1,0,0,66,19,3,-9.53991061438684,0,2,0,0,0,1,47,17,21,0,0,1,2,5,4,2,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,3,0,0,0,0,0,2,17,3,130,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,0,0,0,0,6,0,56,289,3,0,0,0,1,5,38,0,251
2011,1,NE,REG,2011_01_NE_MIA,MIA,32,48,517,4,1,1,-1,0,0,510,215,20,24.3107077902371,9.75099174926678,0,18,11,10,2,22,106,1,0,0,6,3.59820906509412,0,1,1,0,0,32,48,517,4,0,0,510,215,20,24.0315051437341,0,18,11,10,2,0,55,0,8,0,0,0,4,26,14,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,6,0,0,0,0,0,5,59,4,98,1,2,1,0,20,0.5,0,1,0,0,0,0,0,0,0,1,0,0,20,48,,20,48,0,5,5,0,0,1,0,0,0,0,0,4,0,39,152,1,0,1,1,0,2,11,0,121
2011,1,NO,REG,2011_01_NO_GB,GB,32,49,419,3,0,3,-23,0,0,420,166,20,18.9131811447912,3.73969512681166,0,19,12,6,0,21,81,0,0,0,5,-2.50017589164781,0,1,1,1,0,32,48,419,3,2,1,420,166,20,18.9703272257189,0,19,12,6,0,1,41,8,18,0,0,0,2,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,2,0,1,2,1,2,92,3,83,2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,30;38,,,68,0,0,4,4,0,0,1,0,0,0,0,0,2,0,53,98,0,0,0,1,0,1,5,0,73
2011,1,NYG,REG,2011_01_NYG_WAS,WAS,18,32,268,0,1,4,-28,1,0,325,83,10,-3.05855036573485,-1.83594590052962,0,9,5,3,2,20,75,2,0,0,5,-2.8404736558237,0,1,1,0,0,18,32,268,0,0,0,325,83,10,1.05021002731519,0,9,5,3,2,0,40,7,19,0,0,1,4,47,7,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,13,0,8,63,3,1,0,0,1,0,2,27,2,21,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0,0,38,2,2,0,0,1,0,0,0,0,0,6,0,59,271,0,0,1,0,0,5,53,0,218
2011,1,NYJ,REG,2011_01_DAL_NYJ,DAL,26,44,335,2,1,4,-20,1,1,389,140,18,-1.32115777864952,-2.70628786899827,0,13,9,5,0,16,45,0,1,0,1,-3.23789651494008,0,0,0,0,0,26,44,335,2,0,0,389,140,18,7.03062627536577,0,13,9,5,0,1,49,0,6,0,0,1,4,16,5,1,20,2,0,1,0,1,0,0,0,0,18,1,0,2,0,0,0,0,4,2,1,1,3,1,3,13,4,78,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,34;50,,,84,0,0,3,3,0,0,1,0,0,0,0,0,6,0,48,239,2,0,1,0,2,3,29,0,210
2011,1,PHI,REG,2011_01_PHI_STL,LA,14,32,187,2,0,3,-20,1,1,335,59,11,-0.600079655326494,-7.0942904680006,0,8,5,4,1,32,236,1,0,0,12,12.4842398021137,0,9,8,1,1,14,31,187,2,0,0,335,59,11,8.14730334034603,0,8,5,4,1,0,55,0,0,0,0,1,5,28,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,56,1,8,91,5,1,0,0,1,1,0,0,2,36,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,0,0,0,0,3,0,39,109,0,0,2,0,0,1,0,0,109
2011,1,PIT,REG,2011_01_PIT_BAL,BAL,22,41,280,1,3,4,-34,2,2,424,126,15,-12.3050665138871,-6.63575951646014,0,13,6,3,0,16,66,0,1,1,4,-3.74715985136572,0,1,1,1,0,22,41,280,1,1,1,424,126,15,-5.99753433093429,0,13,6,3,0,0,40,12,14,0,0,0,1,9,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,1,4,0,0,4,4,2,7,3,103,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,64,211,2,0,2,1,1,0,0,0,191
2011,1,SEA,REG,2011_01_SEA_SF,SF,21,37,197,2,1,5,-42,2,2,330,100,9,-6.63265070243506,-2.24383151209032,0,7,1,1,1,21,64,0,1,0,5,-3.22931184018509,0,2,2,0,0,21,37,197,2,0,0,330,100,9,9.12243616295746,0,7,1,1,1,0,43,4,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,11,72,1,2,1,0,3,2,3,27,5,114,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,2,2,0,0,1,0,0,0,0,0,7,0,77,342,1,0,0,1,1,5,92,1,230
2011,1,SF,REG,2011_01_SEA_SF,SEA,15,20,124,0,0,0,0,0,0,124,45,4,-0.328628249473597,12.0886212587357,0,5,3,2,0,32,85,1,1,0,4,-13.650227830551,0,3,2,0,0,15,20,124,0,0,0,124,45,4,-0.328628249473597,0,5,3,2,0,2,48,3,3,0,0,2,5,42,9,1,0,7,0,0,0,0,0,0,0,0,0,1,0,2,12,0,9,102,5,0,1,0,1,0,5,92,4,176,4,4,0,0,31,1,1,2,1,0,0,0,0,0,0,0,0,0,27;24;31;18,,,100,0,0,3,3,0,0,1,0,0,0,0,0,5,0,64,298,1,0,2,0,0,3,27,0,271
2011,1,TB,REG,2011_01_DET_TB,DET,29,46,266,1,1,2,-7,1,0,370,95,15,2.78826373959735,5.30789663845843,0,12,3,1,0,16,56,0,1,0,1,-6.88843742886093,0,1,1,0,0,29,44,266,1,0,0,370,111,15,4.05741164745564,0,12,4,1,0,0,59,4,6,0,0,2,0,0,0,1,28,3,1,0,0,0,0,0,0,0,0,3,-14,0,0,0,6,39,6,2,2,0,4,1,1,-2,1,78,2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,38;31,,,69,0,0,2,2,0,0,1,0,0,0,0,0,5,0,58,261,1,0,0,0,0,5,34,0,227
2011,1,TEN,REG,2011_01_TEN_JAX,JAX,21,34,263,2,1,2,-14,1,0,271,157,11,4.57954010068745,3.14050786422961,0,8,5,4,1,13,43,0,0,0,1,-2.9609041265212,0,0,0,0,0,21,33,263,2,0,0,271,157,11,7.51001422122893,0,8,5,4,1,0,62,0,16,0,0,1,2,15,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,60,5,1,0,0,1,0,1,7,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,66,,0,66,0,2,2,0,0,1,0,0,0,0,0,7,0,48,291,2,0,3,1,0,3,31,0,240
2011,1,WAS,REG,2011_01_NYG_WAS,NYG,21,34,305,2,0,4,-47,1,1,502,87,17,11.0063441072295,7.01377549592186,0,14,7,6,0,25,52,1,0,0,2,-8.23076723885606,0,0,0,0,0,21,34,305,2,0,0,502,87,17,21.37795718144,0,14,7,6,0,0,28,6,28,0,0,1,4,28,7,1,9,2,1,0,0,0,0,1,0,0,7,0,0,0,0,0,3,25,1,1,0,0,1,1,5,53,2,48,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,4,4,0,0,1,0,0,0,0,0,6,0,56,258,4,0,2,0,2,2,27,0,231
2011,2,ARI,REG,2011_02_ARI_WAS,WAS,17,30,251,2,1,3,-20,1,0,218,105,10,3.27525952301221,-7.56258249282837,0,9,4,3,1,15,93,1,0,0,6,6.0293156853877,0,3,1,1,0,17,30,251,2,1,1,218,105,10,2.33921451191418,0,9,4,3,1,0,49,9,23,0,0,0,1,8,8,2,50,13,0,1,0,0,0,1,0,0,0,2,0,0,0,0,10,97,4,2,1,0,3,1,2,30,2,62,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0,6,0,53,294,1,0,1,1,0,4,73,0,201
2011,2,ATL,REG,2011_02_PHI_ATL,PHI,17,28,195,4,2,4,-15,0,0,320,61,14,4.12949813134037,2.79978236981801,0,10,3,1,0,29,138,1,0,0,5,-1.10221586172702,0,4,2,1,1,17,28,195,4,0,0,320,61,14,10.602926434949,0,10,3,1,0,0,53,0,14,0,0,3,0,0,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,2,66,0,7,57,3,0,0,0,0,0,1,19,3,78,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0,7,0,49,249,1,0,2,0,2,3,6,0,243
2011,2,BAL,REG,2011_02_BAL_TEN,TEN,15,32,197,1,2,3,-13,1,0,297,80,11,-4.0912503226019,-10.3171621759733,0,9,6,3,0,17,45,0,1,1,2,-7.4917013021186,0,1,0,0,0,15,30,197,1,0,0,297,80,11,-2.35889417703871,0,9,6,3,0,0,50,0,22,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,44,6,2,0,0,2,1,1,4,4,142,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,41;29,,,70,0,0,1,1,0,0,1,0,0,0,0,0,5,0,54,225,1,0,2,0,0,3,17,0,208
2011,2,BUF,REG,2011_02_OAK_BUF,LV,28,46,264,3,1,1,-6,0,0,291,123,17,10.2358249143411,-1.69942686955134,0,10,3,0,0,24,223,2,0,0,12,10.5556174305675,0,8,7,4,1,28,45,264,3,0,0,291,123,17,11.3892683972202,0,10,3,0,0,0,28,22,30,0,0,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,26,5,0,0,0,0,0,2,16,0,0,1,2,0,1,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,25,,39,25,0,39,5,5,0,0,1,0,0,0,0,0,2,0,58,99,0,0,0,0,0,2,19,0,80
2011,2,CAR,REG,2011_02_GB_CAR,GB,28,46,432,1,3,4,-28,0,0,460,209,18,5.62734035615802,2.92506567809893,0,17,10,8,1,21,71,1,0,0,6,-1.55715715402039,0,1,1,0,0,28,46,432,1,1,1,460,209,18,8.55204286735614,0,17,10,8,1,0,36,3,11,0,0,1,1,13,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,50,4,1,0,0,1,1,2,11,5,107,3,3,0,0,33,1,0,2,1,0,0,0,0,0,0,0,0,0,20;33;21,,,74,0,0,2,2,0,0,1,0,0,0,0,0,2,0,40,75,1,0,0,0,2,0,0,0,75
