season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2003,1,DET,REG,2003_01_ARI_DET,ARI,17,30,195,4,0,0,0,0,0,0,195,10,9.66873979580123,,0,9,4,3,0,23,66,0,0,0,6,-5.82315594656393,0,2,2,0,0,17,0,195,4,0,0,0,0,10,22.1254257999244,0,9,4,3,0,1,49,4,4,0,0,0,1,9,0,1,48,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,36,1,0,0,0,0,0,3,77,5,119,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0,6,0,41,222,1,1,1,1,0,3,18,0,184
2003,1,GB,REG,2003_01_MIN_GB,MIN,25,41,248,1,4,1,-6,0,0,0,248,14,1.34481404568143,,1,11,7,3,0,19,62,2,1,1,6,-3.45493746493594,0,1,1,0,0,25,0,248,1,0,0,0,0,14,22.6993870330772,1,11,7,3,0,0,43,11,15,0,0,2,2,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,60,6,1,0,0,1,1,2,13,7,143,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1,0,0,0,0,0,2,0,40,79,0,0,1,0,0,1,0,0,79
2003,1,HOU,REG,2003_01_HOU_MIA,MIA,17,32,266,1,0,0,0,0,0,0,266,9,10.1372155756727,,0,7,5,4,1,34,127,0,0,0,6,-5.81989142277648,0,6,5,0,0,17,0,266,1,0,0,0,0,9,22.3242051095982,0,7,5,4,1,0,34,0,20,0,0,1,2,12,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,67,7,0,0,0,0,0,4,12,3,54,5,7,2,0,50,0.714285714285714,0,2,2,0,1,0,0,0,0,1,1,0,36;50;23;24;35,43;54,,168,97,0,0,0,0,0,,1,1,0,0,35,5,0,49,214,1,0,1,0,2,2,4,0,210
2003,1,IND,REG,2003_01_IND_CLE,CLE,27,43,211,0,2,1,-7,0,0,0,211,14,-2.48038377441885,,0,8,2,0,0,15,67,0,1,0,3,-1.57260969956405,0,4,1,0,0,27,0,211,0,1,0,0,0,14,16.124618662452,0,8,2,0,0,0,34,18,18,0,0,1,0,0,0,2,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,5,2,0,2,2,0,1,2,3,55,3,3,0,0,46,1,0,1,0,2,0,0,0,0,0,0,0,0,22;46;45,,,113,0,0,0,0,0,0,,1,1,0,0,45,3,0,50,119,1,1,0,0,1,1,2,0,117
2003,1,JAX,REG,2003_01_JAX_CAR,CAR,23,27,272,2,0,4,-16,0,0,0,272,11,12.4771073886518,,0,9,4,3,1,28,75,1,0,0,4,-8.48342383055747,0,1,0,0,0,23,0,272,2,0,0,0,0,11,20.9593800700827,0,9,4,3,1,0,42,4,16,0,0,1,4,21,0,2,13,8,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,8,82,5,0,1,0,1,1,4,37,5,91,1,2,0,1,40,0.5,0,0,0,1,0,0,0,0,0,0,0,0,40,,55,40,0,55,2,2,0,0,1,0,1,0,1,55,7,1,58,327,0,0,0,0,1,6,102,0,225
2003,1,KC,REG,2003_01_SD_KC,LAC,21,32,282,1,1,3,-23,1,1,0,282,13,4.61870459619168,,0,11,9,6,0,32,131,2,0,0,6,-2.97256992611111,0,4,1,1,0,21,0,282,1,0,0,0,0,13,22.4643038458373,0,11,9,6,0,0,39,6,6,0,0,0,3,34,0,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,2,1,0,0,1,1,3,23,3,72,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,42;46,,,88,0,0,3,3,0,0,1,0,0,0,0,0,5,0,50,215,1,0,1,0,0,4,46,0,169
2003,1,LA,REG,2003_01_STL_NYG,NYG,35,55,353,1,1,6,-38,5,3,0,353,16,-16.3185235272509,,0,17,8,3,0,13,40,0,1,0,2,-3.62485767481849,0,1,1,0,0,35,0,353,1,0,0,0,0,16,22.7730720812106,0,17,8,3,0,0,42,7,7,0,0,3,2,15,0,0,0,5,0,0,0,0,0,0,0,0,0,3,-9,3,0,0,5,35,6,5,1,0,6,3,2,23,6,133,2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,39;28,,,67,0,0,1,1,0,0,1,0,0,0,0,0,4,0,41,143,1,0,2,0,0,2,4,0,139
2003,1,LAC,REG,2003_01_SD_KC,KC,18,33,202,2,2,3,-34,0,0,0,202,8,-4.31980419292813,,0,10,5,3,0,18,64,0,0,0,4,-6.46467975131236,0,2,1,0,0,18,0,202,2,0,0,0,0,8,14.8366893124767,0,10,5,3,0,0,56,2,2,0,0,1,3,23,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,55,3,0,0,0,0,0,4,46,5,104,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,7,0,50,303,1,1,1,1,1,3,23,0,260
2003,1,LV,REG,2003_01_OAK_TEN,TEN,24,39,264,2,0,4,-18,0,0,0,264,10,7.01971124949717,,0,9,2,2,1,10,34,0,0,0,0,-3.75325268786401,0,0,0,0,0,24,0,264,2,0,0,0,0,10,18.8129401096122,0,9,2,2,1,0,40,19,21,0,0,1,1,11,0,1,11,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,173,5,1,0,0,1,1,3,0,5,115,2,2,0,0,47,1,0,0,0,2,0,0,0,0,0,0,0,0,47;47,,,94,0,0,2,2,0,0,1,0,0,0,0,0,7,0,65,353,2,0,1,0,1,5,74,0,279
2003,1,MIA,REG,2003_01_HOU_MIA,HOU,17,32,227,3,2,2,-12,0,0,0,227,9,3.58280658257729,,0,8,6,4,1,22,86,0,1,1,4,-6.36485409014858,0,3,2,0,0,17,0,227,3,0,0,0,0,9,17.8118106399926,0,8,6,4,1,0,36,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,87,3,1,0,0,1,1,2,4,6,131,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,7,0,50,266,3,2,1,0,0,4,12,0,254
2003,1,MIN,REG,2003_01_MIN_GB,GB,15,30,195,3,0,2,-12,0,0,0,195,12,14.5862631157,,0,10,4,4,0,36,154,0,2,2,7,-1.99415204313118,0,6,5,0,0,15,0,195,3,0,0,0,0,12,24.7614666033501,0,10,4,4,0,0,42,9,13,0,0,1,1,6,0,4,98,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,65,1,2,1,0,3,3,1,0,3,47,3,3,0,0,46,1,0,1,1,1,0,0,0,0,0,0,0,0,22;46;34,,,102,0,0,3,3,0,0,1,0,0,0,0,0,2,0,37,74,0,0,0,0,0,2,13,0,61
2003,1,NE,REG,2003_01_NE_BUF,BUF,17,35,154,0,4,2,-20,0,0,0,154,8,-24.1981118049007,,0,5,2,1,1,21,105,0,0,0,4,-5.50442414710415,0,3,2,0,0,17,0,154,0,0,0,0,0,8,9.39829856727738,0,5,2,1,1,0,28,21,31,0,0,0,2,15,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,121,5,0,0,0,0,0,4,39,6,128,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,50,208,0,0,1,0,0,4,3,0,205
2003,1,NO,REG,2003_01_NO_SEA,SEA,29,47,274,1,1,3,-18,1,1,0,274,14,-3.51168628261075,,0,11,4,2,1,25,103,0,2,2,5,-6.73820810235338,0,1,0,0,0,29,0,274,1,0,0,0,0,14,20.106483589625,0,11,4,2,1,0,37,18,18,0,0,1,3,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,11,114,4,2,1,0,3,3,4,31,5,112,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,1,1,0,0,1,0,0,0,0,0,5,0,56,230,2,0,0,0,2,3,25,0,205
2003,1,NYG,REG,2003_01_STL_NYG,LA,14,26,202,0,0,2,-15,1,1,0,202,7,-2.84950132763122,,0,7,2,2,1,27,149,1,1,1,8,-3.29933553423839,0,8,6,2,0,14,0,202,0,1,1,0,0,7,6.96591734648183,0,7,2,2,1,0,53,13,13,0,0,5,6,38,0,1,34,8,0,1,0,0,0,0,0,0,0,2,0,3,0,1,7,59,3,3,2,0,5,3,2,4,3,47,3,3,0,0,47,1,0,1,0,2,0,0,0,0,0,0,0,0,24;47;44,,,115,0,0,2,2,0,0,1,0,0,0,0,0,5,0,53,221,2,1,1,1,0,2,23,0,178
2003,1,NYJ,REG,2003_01_NYJ_WAS,WAS,15,24,105,0,0,1,-4,0,0,0,105,6,-5.1885988907015,,0,6,1,0,0,22,57,1,0,0,4,1.35523097770056,0,1,1,0,0,15,0,105,0,0,0,0,0,6,3.12878416424364,0,6,1,0,0,0,51,2,10,0,0,1,4,18,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,0,0,0,0,0,1,26,4,90,2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,30;41,,,71,0,0,1,1,0,0,1,0,0,0,0,0,6,0,40,187,2,1,1,0,3,1,10,0,177
2003,1,PHI,REG,2003_01_TB_PHI,TB,19,37,148,0,1,3,-24,1,0,0,148,7,-19.2129681581864,,0,7,0,0,0,16,121,0,0,0,4,2.43566612288123,0,4,3,1,1,19,0,148,0,1,1,0,0,7,2.10454137448687,0,7,0,0,0,0,51,0,22,0,0,0,0,0,0,1,28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,25,6,2,0,0,2,1,4,15,4,95,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7,0,50,267,0,0,1,1,1,4,30,0,217
2003,1,PIT,REG,2003_01_BAL_PIT,BAL,21,29,260,3,0,3,-19,0,0,0,260,13,13.3971924133278,,0,9,7,4,1,33,98,1,1,1,5,-7.38257401334704,0,3,2,0,0,21,0,260,3,0,0,0,0,13,24.1416436591244,0,9,7,4,1,0,36,14,24,0,0,2,2,9,0,1,42,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,138,2,1,1,0,2,1,1,9,2,29,2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,29;31,,,60,0,0,4,4,0,0,1,0,0,0,0,0,5,0,57,231,0,0,0,0,1,4,22,0,209
2003,1,SEA,REG,2003_01_NO_SEA,NO,12,23,137,2,0,3,-18,0,0,0,137,6,-2.43724938187803,,0,6,3,2,0,33,151,1,1,0,10,1.70731240120949,0,5,3,1,0,12,0,137,2,0,0,0,0,6,12.3849845673249,0,6,3,2,0,0,49,15,15,0,0,2,3,18,0,1,18,11,0,1,0,0,0,0,0,0,0,2,-7,3,4,0,3,20,2,1,1,0,2,0,3,25,3,65,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,37;25,,,62,0,0,3,3,0,0,1,0,0,0,0,0,7,0,49,296,5,0,0,0,3,4,31,0,265
2003,1,SF,REG,2003_01_CHI_SF,CHI,19,35,229,2,1,0,0,0,0,0,229,11,4.9650163466373,,0,10,6,4,0,42,162,2,1,0,10,-3.22562831506366,0,6,1,1,0,19,0,229,2,0,0,0,0,11,19.7420801195719,0,10,6,4,0,0,41,6,10,0,0,2,5,23,0,3,87,9,1,2,0,1,0,0,0,0,1,2,0,2,1,0,4,25,3,2,1,0,3,1,5,29,2,37,5,5,0,0,29,1,0,5,0,0,0,0,0,0,0,0,0,0,22;29;28;24;26,,,129,0,0,4,5,1,0,0.8,0,0,0,0,0,3,0,52,132,2,0,0,0,1,2,9,0,123
2003,1,TB,REG,2003_01_TB_PHI,PHI,27,36,238,2,1,0,0,0,0,0,238,15,11.4261181234629,,0,12,5,2,0,31,90,0,0,0,4,-5.45958962949226,0,1,1,0,0,27,0,238,2,0,0,0,0,15,21.5486198846497,0,12,5,2,0,0,34,0,20,0,0,2,3,24,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,64,6,0,0,0,0,0,4,30,1,18,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,2,2,0,0,1,0,0,0,0,0,6,0,59,270,3,0,1,0,1,4,15,0,255
2003,1,TEN,REG,2003_01_OAK_TEN,LV,25,38,269,2,1,1,-11,1,1,0,269,17,8.16820634907672,,0,15,7,1,0,28,76,0,0,0,1,-9.33019769540406,0,1,0,0,0,25,0,269,2,0,0,0,0,17,21.0089428346464,0,15,7,1,0,0,33,7,17,0,0,1,4,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,111,5,1,0,0,1,1,5,74,3,83,4,4,0,0,50,1,0,0,2,1,1,0,0,0,0,0,0,0,50;49;34;33,,,166,0,0,1,2,1,0,0.5,0,0,0,0,0,5,0,49,209,1,0,0,1,1,3,0,0,189
2003,1,WAS,REG,2003_01_NYJ_WAS,NYJ,17,23,185,1,1,4,-18,1,1,0,185,8,-4.60610119194944,,0,7,4,4,1,34,160,0,0,0,9,-0.961068482262262,0,3,1,1,0,17,0,185,1,0,0,0,0,8,13.9515258360077,0,7,4,4,1,0,36,5,7,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,2,1,0,0,1,1,1,10,4,89,3,3,0,0,50,1,0,1,1,0,1,0,0,0,0,0,0,0,50;22;33,,,105,0,0,1,1,0,0,1,1,1,0,0,33,3,0,39,92,1,1,0,0,1,1,26,0,66
2003,2,ARI,REG,2003_02_SEA_ARI,SEA,25,46,205,0,4,2,-12,1,0,0,205,11,-10.731492164041,,0,8,0,0,0,24,93,0,2,1,5,-12.3591685707797,0,1,1,0,0,25,0,205,0,1,1,0,0,11,8.41924632864539,0,8,0,0,0,0,37,8,8,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,-12,0,0,0,4,40,5,2,2,0,4,2,1,7,5,152,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,0,0,0,0,,0,0,0,0,0,4,0,64,216,1,0,0,1,0,3,50,0,146
2003,2,ATL,REG,2003_02_WAS_ATL,WAS,16,36,197,2,2,3,-13,0,0,0,197,9,-12.1659722199794,,0,7,6,3,1,22,99,2,0,0,7,2.08555575588252,0,4,4,1,0,16,0,197,2,0,0,0,0,9,12.1720344511559,0,7,6,3,1,0,56,8,8,0,0,3,6,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,35,3,0,0,0,0,0,6,80,6,130,1,2,1,0,37,0.5,0,0,1,0,0,0,0,0,0,1,0,0,37,45,,37,45,0,4,4,0,0,1,0,0,0,0,0,6,0,48,245,0,1,0,1,3,1,5,0,220
2003,2,BAL,REG,2003_02_CLE_BAL,CLE,7,18,78,0,1,4,-28,3,2,0,78,4,-18.5203975597625,,0,3,2,2,0,41,343,2,0,0,10,10.3832883018341,0,6,6,5,3,7,0,78,0,0,0,0,0,4,6.34640673390823,0,3,2,2,0,0,40,9,9,0,0,1,3,32,0,2,55,12,1,1,0,0,0,0,0,0,0,2,1,1,0,0,10,85,4,3,1,0,4,2,5,54,3,63,4,5,1,0,56,0.8,0,2,0,1,1,0,0,0,0,1,0,0,20;40;56;21,45,,137,45,0,3,3,0,0,1,0,0,0,0,0,4,0,51,162,0,1,1,0,0,2,18,0,144
2003,2,BUF,REG,2003_02_BUF_JAX,JAX,20,27,328,2,0,0,0,0,0,0,328,12,29.9896002040326,,0,10,7,6,1,32,43,3,0,0,6,-10.4589203312062,0,0,0,0,0,20,0,328,2,0,0,0,0,12,36.3601619430119,0,10,7,6,1,0,50,2,8,0,0,0,3,22,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,55,4,0,2,0,2,0,3,38,3,89,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,5,5,0,0,1,0,0,0,0,0,2,0,56,97,0,0,0,0,0,2,14,0,83
2003,2,CAR,REG,2003_02_CAR_TB,TB,9,23,96,0,2,1,-9,1,0,0,96,6,-10.6921693675246,,0,5,3,2,0,40,171,0,0,0,5,-2.18754070339492,0,5,3,1,0,9,0,96,0,0,0,0,0,6,8.54793389816769,0,5,3,2,0,0,51,13,15,0,0,1,1,2,0,1,53,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,16,120,3,1,0,1,1,0,3,66,2,47,4,4,0,0,47,1,0,2,1,1,0,0,0,0,0,0,0,0,28;35;20;47,,,130,0,0,0,0,0,0,,1,1,0,0,47,7,0,55,335,3,0,2,1,0,4,18,0,297
2003,2,CHI,REG,2003_02_CHI_MIN,MIN,14,23,145,1,1,3,-17,0,0,0,145,7,-3.49629964972165,,0,5,1,1,1,17,80,0,1,0,2,-0.44913483975688,0,2,2,2,0,14,0,145,1,0,0,0,0,7,9.90308910270687,0,5,1,1,1,0,48,13,19,0,0,2,3,16,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,50,5,0,2,0,2,0,1,11,4,92,2,2,0,0,43,1,0,0,0,2,0,0,0,0,0,0,0,0,42;43,,,85,0,0,1,1,0,0,1,0,0,0,0,0,5,0,48,205,2,0,2,0,1,2,36,0,169
