season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2006,1,DET,REG,2006_01_SEA_DET,SEA,21,37,229,0,0,3,-16,0,0,291,98,9,-4.45805927436146,-6.76084492887769,0,9,4,3,0,17,38,0,1,1,4,-7.48293470131466,0,0,0,0,0,21,0,229,0,1,0,291,98,9,14.6342994676207,0,9,4,3,0,0,52,4,20,0,0,2,5,37,5,0,0,2,0,1,0,0,0,2,0,0,0,2,0,1,2,0,7,61,2,2,1,0,3,1,3,10,2,38,2,3,1,0,44,0.666666666666667,0,0,1,1,0,0,0,0,0,0,1,0,44;37,52,,81,52,0,0,0,0,0,,0,0,0,0,0,6,0,55,258,1,0,0,1,1,4,43,0,195
2006,1,GB,REG,2006_01_CHI_GB,CHI,16,30,186,0,2,3,-22,0,0,368,80,8,-7.19035157238197,-5.60015559196472,0,9,5,3,0,23,103,0,0,0,6,-5.45598101103678,0,5,2,0,0,16,0,186,0,0,0,368,80,8,14.2939332773972,0,9,5,3,0,0,44,18,20,0,0,0,1,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,4,1,0,0,1,1,3,44,7,129,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,0,0,0,0,,0,0,0,0,0,6,0,53,270,1,0,0,1,0,5,104,1,146
2006,1,HOU,REG,2006_01_PHI_HOU,PHI,18,27,208,1,0,5,-37,0,0,141,99,9,-4.6917245397101,11.9832471797341,0,9,4,4,1,20,70,0,0,0,7,-0.850962273834739,0,3,2,0,0,18,0,208,1,1,0,141,99,9,13.6826688011643,0,9,4,4,1,0,41,13,13,0,0,0,1,3,3,1,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,20,4,1,0,0,1,0,1,0,5,105,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,0,0,0,0,5,0,55,223,2,0,0,0,2,3,25,0,198
2006,1,IND,REG,2006_01_IND_NYG,NYG,25,41,276,1,1,1,-4,0,0,427,44,17,14.0302242633785,1.98813021183014,0,12,6,4,0,23,55,1,0,0,4,-3.3624520675605,0,0,0,0,0,25,0,276,1,0,0,427,44,17,29.6338528270426,0,12,6,4,0,0,39,14,14,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,4,0,0,0,0,0,1,1,4,111,4,4,0,0,48,1,0,1,2,1,0,0,0,0,0,0,0,0,26;32;48;32,,,138,0,0,2,2,0,0,1,0,0,0,0,0,2,0,52,102,1,0,0,0,0,2,12,0,90
2006,1,JAX,REG,2006_01_DAL_JAX,DAL,23,34,237,1,1,1,-8,0,0,248,84,14,5.35990967901936,8.10401868075132,0,10,3,3,0,32,78,2,1,0,6,-5.12122964403288,0,1,0,0,0,23,0,237,1,0,0,248,84,14,17.827156226791,0,10,3,3,0,0,46,0,0,0,0,0,2,11,6,3,37,8,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,2,41,4,0,1,1,1,0,4,30,2,13,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,49,,35,49,0,3,3,0,0,1,0,0,0,0,0,6,0,53,264,1,0,0,1,1,4,22,0,222
2006,1,KC,REG,2006_01_CIN_KC,CIN,23,35,230,1,1,7,-54,2,1,294,70,12,-9.4190752733345,22.0333749055862,0,10,3,3,0,25,113,0,1,0,6,1.7601600759584,0,2,2,0,0,23,0,230,1,0,0,294,70,12,16.9244342821185,0,10,3,3,0,0,37,11,11,0,0,1,1,7,2,0,0,3,0,1,0,0,0,0,0,0,0,2,-8,1,0,0,5,40,4,2,2,0,4,2,3,5,4,87,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,0,1,0,29,51,,29,51,0,1,1,0,0,1,0,0,0,0,0,4,0,47,165,1,1,0,0,2,1,2,0,163
2006,1,LA,REG,2006_01_DEN_STL,DEN,18,34,217,0,0,3,-22,0,0,220,122,9,-9.7112964916051,-11.1697945630912,0,7,5,3,1,28,125,0,0,0,6,-4.31109587178798,0,4,4,2,0,18,0,217,0,0,0,220,122,9,11.1677842025668,0,7,5,3,1,0,43,3,3,0,0,2,4,40,5,3,51,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,94,2,0,0,0,0,0,1,0,2,51,6,7,1,0,51,0.857142857142857,0,3,1,1,1,0,0,0,0,1,0,0,26;38;29;51;48;24,44,,216,44,0,0,0,0,0,,0,0,0,0,0,3,0,59,150,1,0,0,1,1,1,3,0,127
2006,1,LAC,REG,2006_01_SD_OAK,LV,8,11,108,1,0,0,0,0,0,84,33,5,8.14774989301805,12.6210371201689,0,4,3,2,0,48,194,2,1,0,8,-1.65353338710412,0,3,2,1,1,8,0,108,1,0,0,84,33,5,10.9084916306892,0,4,3,2,0,0,41,4,4,0,0,0,9,54,10,0,0,7,0,0,0,0,0,0,0,0,0,1,-7,1,0,0,3,25,4,0,1,0,1,0,5,34,1,20,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,47;29,,,76,0,0,3,3,0,0,1,0,0,0,0,0,5,0,56,219,2,0,0,0,2,3,1,0,218
2006,1,LV,REG,2006_01_SD_OAK,LAC,8,19,96,0,0,9,-54,0,0,205,29,4,-18.7192297950969,-14.5179245032762,0,5,2,2,0,20,87,0,1,1,5,-6.7812830141047,0,4,2,0,0,8,0,96,0,0,0,205,29,4,1.41883555980166,0,5,2,2,0,0,48,10,10,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,7,54,6,0,1,0,1,1,3,1,6,143,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9,0,58,420,4,0,2,1,1,5,34,0,366
2006,1,MIA,REG,2006_01_MIA_PIT,PIT,18,37,262,0,2,3,-22,0,0,378,154,12,-8.96080200735601,-9.40191373229027,0,11,5,3,1,18,38,2,1,0,3,-2.26588780735619,0,0,0,0,0,18,0,262,0,0,0,378,154,12,19.6274716370972,0,11,5,3,1,0,34,18,22,0,0,0,3,13,2,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,1,0,6,63,5,1,0,0,1,0,3,79,4,74,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,2,2,0,0,1,0,0,0,0,0,6,0,58,220,3,1,0,0,2,3,5,0,215
2006,1,MIN,REG,2006_01_MIN_WAS,WAS,16,30,223,1,0,1,0,1,0,392,81,10,12.3340450281575,-2.51250693510319,0,9,5,5,1,34,86,1,0,0,4,-4.72595810824895,0,1,0,0,0,16,0,223,1,1,0,392,81,10,23.9830742284228,0,9,5,5,1,0,41,4,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,60,4,2,0,1,2,0,2,27,4,98,2,3,1,0,46,0.666666666666667,0,0,1,1,0,0,0,0,0,0,1,0,46;31,54,,77,54,0,1,1,0,0,1,0,0,0,0,0,5,0,44,190,0,0,0,1,1,3,28,0,142
2006,1,NE,REG,2006_01_BUF_NE,BUF,11,23,163,2,1,3,-27,2,1,228,54,8,-4.26394382712665,-6.18946591149206,0,6,5,3,0,41,183,0,0,0,11,-0.673854554828722,0,4,2,2,0,11,0,163,2,0,0,228,54,8,17.7354597836384,0,6,5,3,0,0,15,29,29,0,0,0,3,23,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2,0,0,2,1,1,14,4,82,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,2,2,0,0,1,0,0,0,0,0,4,0,56,183,1,1,1,1,0,1,0,0,163
2006,1,NO,REG,2006_01_NO_CLE,CLE,17,31,176,1,1,0,0,0,0,225,80,13,3.69774667799794,-2.32643310366006,0,7,4,2,0,40,150,0,1,1,4,-7.10676371453732,0,2,2,0,0,17,0,176,1,0,0,225,80,13,18.2598944686896,0,7,4,2,0,0,30,19,19,0,0,0,5,31,9,2,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,44,5,1,0,0,1,1,3,22,1,27,4,4,0,0,43,1,0,3,0,1,0,0,0,0,0,0,0,0,43;25;21;20,,,109,0,0,1,1,0,0,1,0,0,0,0,0,3,0,49,135,0,0,0,0,1,2,41,0,94
2006,1,NYG,REG,2006_01_IND_NYG,IND,20,34,247,2,1,0,0,0,0,350,71,14,9.175850310695,-2.17989249662919,0,11,4,2,0,28,186,1,1,1,9,3.41550914192339,0,7,2,2,0,20,0,247,2,0,0,350,71,14,20.6745466600816,0,11,4,2,0,0,31,21,21,0,0,0,1,4,3,1,16,5,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,10,64,5,0,1,0,1,1,2,12,6,112,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,40,,0,40,0,3,3,0,0,1,0,0,0,0,0,1,0,49,49,0,0,0,0,0,1,1,0,48
2006,1,NYJ,REG,2006_01_NYJ_TEN,TEN,24,33,319,2,0,2,-17,1,1,310,67,16,16.7765174992507,15.7055936979525,0,13,5,4,1,34,91,1,0,0,4,-4.87371954027767,0,2,1,0,0,24,0,319,2,1,1,310,67,16,23.5514384776291,0,13,5,4,1,0,26,28,28,0,0,1,2,8,6,3,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,4,2,0,0,2,2,2,11,3,89,1,3,2,0,18,0.333333333333333,1,0,0,0,0,0,0,0,2,0,0,0,18,34;30,,18,64,0,2,3,1,0,0.666666666666667,0,0,0,0,0,4,0,58,199,0,1,0,0,0,3,23,0,176
2006,1,PHI,REG,2006_01_PHI_HOU,HOU,24,35,314,3,1,1,-3,0,0,316,148,17,15.9402105209632,5.31958341598511,0,11,7,5,1,30,130,0,0,0,7,-1.53348083602032,0,4,3,1,0,24,0,314,3,0,0,316,148,17,29.7303767745034,0,11,7,5,1,0,43,6,8,0,0,1,5,37,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,7,0,0,0,0,0,3,25,3,57,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,3,3,0,0,1,0,0,0,0,0,3,0,42,106,1,0,0,0,2,1,0,0,106
2006,1,PIT,REG,2006_01_MIA_PIT,MIA,15,25,209,3,0,3,-13,0,0,233,104,11,10.8504763985984,-2.25099337100983,0,6,3,2,1,38,143,0,1,1,6,-8.88564197085903,0,4,3,1,0,15,0,209,3,0,0,233,104,11,21.6015104990802,0,6,3,2,1,0,21,17,27,0,0,1,3,22,4,2,42,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,1,0,1,1,3,5,3,75,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,4,4,0,0,1,0,0,0,0,0,5,0,51,233,0,0,0,1,1,3,79,0,134
2006,1,SEA,REG,2006_01_SEA_DET,DET,25,30,210,0,0,5,-37,0,0,208,116,11,1.26528021326787,18.1327602986632,0,6,2,2,0,26,91,0,1,1,5,-10.182515377845,0,2,2,0,0,25,0,210,0,1,0,208,111,11,12.4858769575112,0,6,2,2,0,0,42,1,13,0,0,2,3,16,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,55,6,2,0,0,2,1,4,43,3,88,3,5,0,2,51,0.6,0,1,0,1,1,0,0,0,0,0,0,0,20;51;42,,41;53,113,0,94,0,0,0,0,,1,1,0,0,42,5,0,63,263,2,0,0,2,0,3,10,0,213
2006,1,SF,REG,2006_01_SF_ARI,ARI,23,40,288,1,0,1,-2,0,0,268,177,10,6.71066953360832,-0.583446457197792,0,10,6,5,1,18,107,2,1,1,6,-2.50763880700106,0,3,2,2,0,23,0,288,1,1,1,268,177,10,13.2169192956401,0,10,6,5,1,0,47,11,11,0,0,2,3,18,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,62,7,2,0,0,2,2,3,71,7,169,2,3,1,0,44,0.666666666666667,0,1,0,1,0,0,0,0,1,0,0,0,22;44,34,,66,34,0,3,3,0,0,1,0,0,0,0,0,4,0,47,145,3,0,2,0,2,0,0,0,145
2006,1,TB,REG,2006_01_BAL_TB,BAL,18,34,137,0,3,3,-21,0,0,163,68,5,-31.9412044693599,7.53380302339792,0,4,2,1,0,13,26,0,0,0,3,-1.86890068114735,0,0,0,0,0,18,0,137,0,0,0,163,68,5,4.33915848878678,0,4,2,1,0,0,36,19,19,0,0,2,1,13,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,4,0,0,0,0,0,5,47,6,147,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8,0,59,372,3,1,1,1,0,5,57,0,295
2006,1,TEN,REG,2006_01_NYJ_TEN,NYJ,20,42,250,0,3,2,-8,0,0,325,102,14,-12.6727907564053,-6.48006760590785,1,13,6,3,0,25,86,2,0,0,7,1.63919841461768,1,0,0,0,0,20,0,250,0,1,0,325,98,14,19.4195337544517,1,13,6,3,0,0,42,19,21,0,0,2,2,17,4,0,0,4,0,1,0,0,0,0,0,0,0,2,0,2,14,0,8,70,4,1,1,0,2,0,3,23,5,118,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,51,239,3,1,0,1,2,2,11,0,208
2006,1,WAS,REG,2006_01_MIN_WAS,MIN,17,28,163,0,0,0,0,0,0,174,63,8,0.303702643828117,-1.88258375440325,0,5,4,3,0,25,103,1,1,0,5,-2.5681369547674,0,2,2,1,0,17,0,163,0,1,0,174,63,8,10.6599189211548,0,5,4,3,0,0,42,12,14,0,0,2,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,7,55,6,1,1,1,2,0,3,28,4,84,3,4,1,0,27,0.75,0,3,0,0,0,0,0,0,0,1,0,0,27;27;22,48,,76,48,0,1,1,0,0,1,0,0,0,0,0,5,0,50,215,1,1,1,0,1,2,27,0,188
2006,2,ARI,REG,2006_02_ARI_SEA,SEA,24,38,231,1,1,5,-40,2,0,283,86,11,-0.278780711642747,4.76735947099892,0,10,2,1,1,20,65,0,1,0,3,-2.66840447622877,0,2,2,0,0,24,0,231,1,1,1,283,86,11,14.8082856546389,0,10,2,1,1,0,39,15,15,0,0,0,3,26,6,2,0,6,0,0,0,0,0,1,0,0,0,4,-10,0,0,0,11,66,6,3,2,0,5,1,4,29,4,102,1,3,2,0,43,0.333333333333333,0,0,0,1,0,0,0,0,0,0,2,0,43,51;53,,43,104,0,1,1,0,0,1,0,0,0,0,0,6,0,50,238,1,0,1,0,1,4,27,0,211
2006,2,ATL,REG,2006_02_TB_ATL,TB,10,16,92,1,1,3,-16,0,0,179,22,5,-2.43262902519443,5.90342602559498,0,4,2,1,0,44,306,1,1,0,15,8.41278324373584,0,14,12,3,0,10,0,92,1,2,1,179,22,5,1.66256847669806,0,4,2,1,0,0,36,6,6,0,0,0,1,2,2,3,78,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,83,3,3,0,0,3,1,1,15,1,23,0,4,3,1,,0,0,0,0,0,0,0,0,0,2,1,0,0,,30;36;40,30,0,106,30,2,2,0,0,1,0,0,0,0,0,2,0,55,85,2,1,0,0,0,1,10,0,75
2006,2,BAL,REG,2006_02_OAK_BAL,LV,16,33,143,1,1,2,-17,0,0,238,83,9,-14.3942173950265,-10.8548826972644,0,4,2,2,0,31,138,1,0,0,5,-1.95033792679897,0,5,4,1,0,16,0,143,1,0,0,238,83,9,9.64515649490902,0,4,2,2,0,0,42,9,9,0,0,1,6,39,8,3,88,9,0,0,1,0,0,0,0,0,0,0,0,3,59,0,10,72,3,0,0,0,0,0,1,16,4,163,4,4,0,0,37,1,0,2,2,0,0,0,0,0,0,0,0,0,25;33;37;23,,,118,0,0,2,2,0,0,1,0,0,0,0,0,7,0,60,303,3,0,2,0,1,4,39,0,264
2006,2,BUF,REG,2006_02_BUF_MIA,MIA,11,18,83,1,0,2,-17,0,0,115,63,5,-2.15145253792484,3.4912763370408,0,3,1,0,0,32,105,0,0,0,6,-4.04105342176185,0,4,3,0,0,11,0,83,1,0,0,115,63,5,6.23659659433356,0,3,1,0,0,0,43,0,22,0,0,1,7,60,7,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,30,5,0,0,0,0,0,5,72,1,22,3,3,0,0,45,1,0,0,1,2,0,0,0,0,0,0,0,0,33;45;43,,,121,0,0,1,1,0,0,1,0,0,0,0,0,6,0,52,248,5,1,3,0,1,1,7,0,241
2006,2,CAR,REG,2006_02_CAR_MIN,MIN,17,33,181,0,0,2,-17,0,0,183,105,9,-8.1855590618895,-13.3028043004183,0,9,6,2,1,27,107,1,0,0,4,-1.83482743031345,0,3,3,1,0,17,0,181,0,0,0,183,105,9,11.2257259130711,0,9,6,2,1,0,53,8,20,0,0,0,5,34,6,1,13,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,6,32,3,0,1,0,1,1,3,18,4,86,2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,25;26,,,51,0,0,1,1,0,0,1,0,0,0,0,0,9,0,57,386,3,0,1,1,1,6,22,0,344
