season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2010,1,DET,REG,2010_01_DET_CHI,CHI,20,34,171,0,1,2,-23,1,1,284,61,9,-5.79699337203056,2.23997587507421,0,7,3,1,0,21,20,2,1,1,3,-11.1655637303775,0,0,0,0,0,20,33,171,0,0,0,284,61,9,-1.06213264167309,0,7,3,1,0,0,62,4,4,0,0,4,4,10,7,1,23,3,0,0,0,0,0,0,0,0,0,1,0,3,10,0,7,40,5,2,1,0,3,2,2,3,3,68,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,8,0,48,337,0,0,2,0,1,5,17,0,320
2010,1,GB,REG,2010_01_GB_PHI,PHI,19,31,188,2,2,3,-21,0,0,321,38,13,0.938667040408145,2.56487886110942,0,7,3,2,0,33,132,1,0,0,8,1.29163123483582,0,5,4,0,0,19,30,188,2,0,0,321,38,13,5.36443364317529,0,7,3,2,0,0,46,2,4,0,0,2,5,28,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,15,3,0,0,0,0,0,1,10,5,156,2,2,0,0,56,1,0,0,0,1,1,0,0,0,0,0,0,0,49;56,,,105,0,0,3,3,0,0,1,0,0,0,0,0,4,0,48,166,0,0,0,0,2,2,14,0,152
2010,1,HOU,REG,2010_01_IND_HOU,IND,9,17,107,1,1,2,-9,0,0,153,50,7,-3.91185788808134,-11.0173502389122,0,3,3,3,0,42,257,3,0,0,15,14.4746718542883,0,7,4,2,1,9,17,107,1,0,0,153,50,7,-1.62270915506151,0,3,3,3,0,0,38,14,24,0,0,1,2,14,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,50,4,0,0,0,0,0,1,39,3,79,2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,30;49,,,79,0,0,4,4,0,0,1,0,0,0,0,0,2,0,58,91,1,0,0,0,1,1,13,0,78
2010,1,IND,REG,2010_01_IND_HOU,HOU,40,57,433,3,0,2,-14,0,0,454,146,20,18.7965290802349,7.6432593558964,0,13,6,4,1,10,44,0,0,0,3,-0.439155443862546,0,1,1,0,0,40,57,433,3,1,1,454,146,20,16.3538799268826,0,13,6,4,1,0,28,20,30,0,0,0,2,9,4,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,6,1,0,0,1,1,1,13,7,155,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,0,0,0,0,5,0,41,178,2,0,0,2,2,1,39,0,99
2010,1,JAX,REG,2010_01_DEN_JAX,DEN,16,21,170,3,0,1,-5,0,0,161,52,6,8.20667100129611,14.593292701812,0,7,5,5,0,34,134,0,0,0,9,-2.38044066604925,0,3,2,0,0,16,21,170,3,0,0,161,52,6,9.70197013523391,0,7,5,5,0,0,44,1,9,0,0,1,3,21,11,1,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,47,5,0,0,0,0,0,3,26,4,137,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,3,3,0,0,1,0,0,0,0,0,4,0,56,165,2,1,1,0,1,1,4,0,161
2010,1,KC,REG,2010_01_SD_KC,LAC,10,22,68,1,0,1,-6,0,0,189,35,4,-8.58010931522586,-12.9826013531004,0,3,1,0,0,26,135,1,0,0,5,-1.33080510370201,0,3,2,1,1,10,21,68,1,0,0,189,35,4,-6.76073193768389,0,3,1,0,0,1,42,11,17,0,0,1,1,9,5,0,0,8,0,1,0,0,0,0,0,0,0,1,0,1,23,0,3,35,4,0,1,0,1,0,5,160,3,59,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0,9,0,51,344,3,1,0,0,3,5,33,0,311
2010,1,LA,REG,2010_01_ARI_STL,ARI,32,55,253,1,3,2,-13,0,0,377,106,12,-13.7971458433306,-6.19447970831836,0,6,3,3,0,24,85,0,0,0,6,-2.44821111590136,0,2,1,0,0,32,55,253,1,1,0,377,106,12,-10.4214334602577,0,6,3,3,0,0,54,0,0,0,0,5,2,31,9,0,0,3,0,1,0,0,0,0,0,0,0,1,0,4,61,0,5,40,6,2,0,0,2,1,3,28,3,73,2,3,0,1,46,0.666666666666667,0,1,0,1,0,0,0,0,0,0,0,0,46;25,,34,71,0,34,1,1,0,0,1,0,0,0,0,0,6,0,63,325,3,0,0,1,0,5,31,0,274
2010,1,LAC,REG,2010_01_SD_KC,KC,22,39,298,2,0,2,-18,1,0,330,128,14,7.31320014939411,-2.75314477009651,0,11,8,5,1,29,109,0,2,1,4,-9.64255601493642,0,2,2,1,0,22,39,298,2,0,0,330,128,14,9.86943914945005,0,11,8,5,1,0,36,5,5,0,0,0,1,6,2,0,0,3,0,0,0,0,0,0,0,0,0,2,-6,0,0,0,5,30,4,1,2,0,3,1,5,33,2,32,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,8,0,60,382,0,0,0,3,0,5,160,1,162
2010,1,LV,REG,2010_01_OAK_TEN,TEN,23,38,181,1,1,4,-30,2,1,232,99,9,-9.78069220780623,-3.84525523373955,0,10,3,1,0,25,135,0,0,0,8,2.89147112017963,0,5,4,0,0,23,38,181,1,0,0,232,99,9,-4.7950358845456,0,10,3,1,0,0,37,17,17,0,0,2,2,14,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,13,0,10,77,5,3,1,0,4,1,3,22,5,105,2,3,1,0,34,0.666666666666667,0,0,2,0,0,0,0,0,0,0,1,0,34;30,53,,64,53,0,1,1,0,0,1,0,0,0,0,0,4,0,68,219,1,1,0,0,0,3,21,0,198
2010,1,MIA,REG,2010_01_MIA_BUF,BUF,21,34,182,0,0,3,-18,0,0,219,84,9,-0.546046963042606,-1.61438601858476,0,8,3,1,0,36,132,1,0,0,10,0.514394994475879,0,3,1,0,0,21,34,182,0,0,0,219,84,9,3.21134721520401,0,8,3,1,0,0,25,14,16,0,0,0,3,23,8,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,6,0,0,0,0,0,2,9,2,27,2,3,1,0,43,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,32;43,46,,75,46,0,1,1,0,0,1,0,0,0,0,0,7,0,51,288,2,0,3,1,0,3,30,0,238
2010,1,MIN,REG,2010_01_MIN_NO,NO,15,27,171,1,1,1,-9,0,0,280,64,7,-4.6807123516379,-5.79098452020575,0,8,3,3,0,23,91,0,0,0,5,-1.4936833914835,0,2,2,0,0,15,27,171,1,0,0,280,64,7,-2.6087394618122,0,8,3,3,0,0,43,12,12,0,0,0,1,8,2,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,60,5,0,1,0,1,0,2,2,2,41,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,0,1,0,1,0,0,0,0,0,0,7,0,49,310,2,0,3,0,1,3,7,0,303
2010,1,NE,REG,2010_01_CIN_NE,CIN,25,35,258,3,0,0,0,0,0,257,177,13,14.1952254343514,8.78603415829795,0,10,4,4,1,23,118,0,0,0,7,0.984202818013728,0,2,1,1,0,25,35,258,3,0,0,257,177,13,14.1952254343514,0,10,4,4,1,1,34,24,26,0,0,1,1,4,6,1,59,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,30,5,0,0,0,0,0,1,4,4,184,1,3,2,0,32,0.333333333333333,0,0,1,0,0,0,0,0,0,1,1,0,32,47;56,,32,103,0,5,5,0,0,1,0,0,0,0,0,1,0,43,43,0,0,1,0,0,0,0,0,43
2010,1,NO,REG,2010_01_MIN_NO,MIN,27,36,237,1,0,1,-8,0,0,237,124,12,1.13393880544592,10.4271882772446,0,10,4,3,0,25,79,1,0,0,6,-0.422438648354728,0,2,0,0,0,27,35,237,1,0,0,237,124,12,3.699585474342,0,10,4,3,0,0,26,16,16,0,0,0,1,9,4,1,5,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,20,3,0,1,0,1,0,3,7,3,70,0,2,2,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,,46;32,,0,78,0,2,2,0,0,1,0,0,0,0,0,5,0,58,216,2,1,0,0,2,2,2,0,214
2010,1,NYG,REG,2010_01_CAR_NYG,CAR,20,30,263,3,3,1,-5,0,0,300,79,10,4.48091860034413,9.30473913749059,0,11,7,5,0,36,118,1,1,1,9,-6.64120321156224,0,4,4,2,0,20,30,263,3,0,0,300,79,10,5.83579246385864,0,11,7,5,0,0,32,22,22,0,0,2,4,34,10,3,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,95,4,1,0,0,1,1,4,27,5,67,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1,0,0,0,0,0,2,1,45,86,0,0,0,0,0,2,38,0,48
2010,1,NYJ,REG,2010_01_BAL_NYJ,BAL,10,21,74,0,0,2,-14,0,0,129,30,2,-12.6808470597829,-18.198483188947,0,1,0,0,0,21,116,0,1,1,3,-3.94678622102059,0,3,3,2,0,10,21,74,0,1,0,129,30,2,-8.34307702045084,0,1,0,0,0,0,35,24,26,0,0,2,2,15,4,1,66,7,0,1,0,0,0,0,0,0,0,1,0,2,2,0,14,125,5,2,1,1,3,1,4,62,2,49,3,3,0,0,48,1,0,2,0,1,0,0,0,0,0,0,0,0,23;28;48,,,99,0,0,0,0,0,0,,0,0,0,0,0,6,0,56,274,4,0,1,0,1,4,5,0,269
2010,1,PHI,REG,2010_01_GB_PHI,GB,21,34,199,1,0,5,-28,0,0,240,88,8,-1.32151294708619,-1.83284650830662,0,10,3,2,0,21,150,1,1,0,7,6.0296727026181,0,6,5,2,0,21,34,199,1,1,1,240,88,8,0.277777627523573,0,10,3,2,0,0,50,1,5,0,0,0,3,21,3,2,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,80,4,2,1,2,3,1,2,14,4,93,2,2,0,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,45;24,,,69,0,0,2,2,0,0,1,0,0,0,0,0,5,0,57,248,0,0,0,0,4,1,10,0,238
2010,1,PIT,REG,2010_01_ATL_PIT,ATL,18,26,236,0,1,3,-25,0,0,209,83,8,0.292077060690553,4.46494187300022,0,9,6,4,1,31,143,1,0,0,6,-1.98928235755587,0,2,2,1,1,18,26,236,0,0,0,209,83,8,4.38619024168647,0,9,6,4,1,0,36,17,29,0,0,0,2,15,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,5,0,0,0,0,0,2,7,1,23,3,5,2,0,52,0.6,0,0,2,0,1,0,0,0,0,1,1,0,52;36;34,55;40,,122,95,0,0,0,0,0,,0,0,0,0,0,5,0,55,254,0,0,0,0,3,2,20,0,234
2010,1,SEA,REG,2010_01_SF_SEA,SF,18,23,170,2,1,1,-5,0,0,132,80,9,6.02741801526281,15.7797989637955,0,7,3,1,0,23,77,1,0,0,3,-5.15244763159693,0,1,1,1,0,18,23,170,2,0,0,132,80,9,7.47116816576454,0,7,3,1,0,0,43,9,13,0,0,1,2,11,11,2,52,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,4,0,0,0,0,0,3,17,2,58,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,4,4,0,0,1,0,0,0,0,0,5,0,49,207,1,1,1,0,1,2,27,0,180
2010,1,SF,REG,2010_01_SF_SEA,SEA,26,45,225,0,2,2,-11,1,0,373,94,10,-13.7409149908466,0.817200056342191,0,8,4,1,0,19,49,0,0,0,4,-6.73802286910359,0,2,0,0,0,26,43,225,0,0,0,373,94,10,-9.45578571698334,0,8,4,1,0,0,36,9,9,0,0,0,1,5,3,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,60,3,1,0,0,1,0,2,27,4,67,2,2,0,0,23,1,0,2,0,0,0,0,0,0,0,0,0,0,23;23,,,46,0,0,0,0,0,0,,0,0,0,0,0,6,0,47,249,2,1,1,1,0,3,17,0,212
2010,1,TB,REG,2010_01_CLE_TB,CLE,17,28,182,2,1,3,-13,0,0,343,59,9,-5.0354854592288,1.75223041857992,0,7,6,3,0,30,119,0,1,1,3,-9.09689482901013,0,2,2,2,0,17,28,182,2,0,0,343,59,9,1.17124626209348,0,7,6,3,0,0,42,10,10,0,0,3,0,0,2,2,64,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,55,3,1,0,0,1,1,4,24,2,50,1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,2,2,0,0,1,0,0,0,0,0,7,0,57,288,2,2,2,0,0,3,29,0,259
2010,1,TEN,REG,2010_01_OAK_TEN,LV,13,17,154,2,0,2,-14,1,1,105,67,6,2.46690910493554,8.89410534325768,0,4,3,3,1,39,205,3,0,0,10,4.42470957461046,0,6,5,2,1,13,17,154,2,1,0,105,56,6,8.64745241843694,0,4,3,3,1,0,39,21,21,0,0,3,4,30,5,1,32,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,81,2,2,0,0,2,1,3,21,3,70,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,5,5,0,0,1,0,0,0,0,0,4,0,60,200,2,0,1,0,0,3,22,0,178
2010,1,WAS,REG,2010_01_DAL_WAS,DAL,15,32,171,0,0,1,-10,0,0,259,64,10,-5.02225772034929,-13.6954107592183,0,10,6,2,0,23,89,0,1,0,3,-4.52468870236771,0,2,2,0,0,15,31,171,0,1,0,259,64,10,-2.45642082555772,0,10,6,2,0,0,32,24,24,0,0,1,1,5,3,0,0,8,0,0,0,0,0,0,0,0,0,1,-12,1,32,1,5,42,4,1,1,1,2,0,0,0,2,76,2,2,0,0,49,1,0,1,0,1,0,0,0,0,0,0,0,0,29;49,,,78,0,0,1,1,0,0,1,0,0,0,0,0,6,0,51,247,2,0,4,0,1,1,11,0,236
2010,2,ARI,REG,2010_02_ARI_ATL,ATL,18,33,164,0,3,2,-15,1,0,362,76,8,-18.1039377521189,-8.64673042669892,0,6,3,1,0,13,118,1,0,0,2,3.12985950690927,0,2,2,1,1,18,32,164,0,0,0,362,76,8,-14.2797473718343,0,6,3,1,0,0,57,6,6,0,0,1,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,109,4,1,0,0,1,0,0,0,5,91,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,54,,0,54,0,1,1,0,0,1,0,0,0,0,0,5,0,62,220,1,1,0,1,2,1,17,0,183
2010,2,ATL,REG,2010_02_ARI_ATL,ARI,21,32,225,3,0,1,-2,0,0,221,125,12,13.1203912856978,-1.89896989613771,0,11,3,1,0,45,221,2,1,1,13,-0.574043536630121,0,6,4,2,0,21,32,225,3,0,0,221,125,12,13.8275363250392,0,11,3,1,0,0,29,8,8,0,0,1,2,15,2,3,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,1,1,0,0,1,1,1,17,2,64,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,24;35,,,59,0,0,5,5,0,0,1,0,0,0,0,0,2,0,41,68,0,0,1,1,0,0,0,0,48
2010,2,BAL,REG,2010_02_BAL_CIN,CIN,17,39,154,1,4,1,-4,0,0,424,60,7,-20.4993543990401,-13.104583743291,0,7,4,1,0,23,109,0,0,0,6,3.00212813657708,0,1,1,1,0,17,39,154,1,0,0,424,60,7,-19.8848772768376,0,7,4,1,0,0,39,0,26,0,0,0,1,8,7,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,45,4,1,0,0,1,0,5,31,3,92,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1,0,0,0,0,0,7,0,51,257,4,1,0,0,4,2,6,0,251
2010,2,BUF,REG,2010_02_BUF_GB,GB,11,18,102,0,2,4,-40,0,0,28,90,4,-16.4463270026026,-0.680931491984261,0,4,1,1,0,32,124,1,0,0,9,-0.559435281145852,0,4,1,0,0,11,18,102,0,0,0,28,90,4,-7.01820968324319,0,4,1,1,0,0,35,13,13,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3,0,0,0,0,0,1,0,7,192,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,51,232,1,0,0,1,1,3,22,0,190
2010,2,CAR,REG,2010_02_TB_CAR,TB,13,29,184,1,2,4,-25,1,1,235,115,10,-5.89299886178924,-18.3846026659012,0,8,5,3,0,33,119,0,1,0,6,-8.23753275730996,0,4,2,0,0,13,29,184,1,0,0,235,113,10,4.06282621494029,0,8,5,3,0,0,42,7,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4,48,4,1,1,0,2,1,4,8,5,92,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,53,205,2,0,1,0,2,2,21,0,184
