season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2012,1,DET,REG,2012_01_STL_DET,LA,32,48,355,1,3,1,-9,0,0,382,142,23,-7.71250432524286,2.2413747741821,0,13,8,6,1,18,83,2,0,0,5,1.65636975964298,0,3,2,0,0,32,47,355,1,0,0,382,142,23,-5.17970441594409,0,13,8,6,1,0,36,2,26,5,29,1,4,25,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,0,0,0,0,0,5,53,2,19,2,2,0,0,45,1,0,0,0,2,0,0,0,0,0,0,0,0,41;45,,,86,0,0,3,3,0,0,1,0,0,0,0,0,3,0,45,121,2,0,0,0,2,1,6,0,115
2012,1,GB,REG,2012_01_SF_GB,SF,30,44,303,2,1,3,-24,0,0,368,153,16,7.47034220754006,6.3310845267205,1,12,4,2,1,14,45,0,0,0,2,-2.56874882202828,0,0,0,0,0,30,42,303,2,0,0,368,153,16,9.43033852260863,1,12,4,2,1,1,41,8,18,3,15,1,4,20,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,77,6,0,1,0,1,0,3,80,3,73,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,6,0,60,289,4,1,0,1,3,1,20,0,249
2012,1,HOU,REG,2012_01_MIA_HOU,MIA,20,31,266,1,0,2,-12,0,0,271,95,15,11.7669936750822,0.295683885774305,0,13,6,5,0,35,83,2,0,0,3,-7.57788368610085,0,2,2,0,0,20,31,266,1,0,0,271,95,15,14.1936252793452,0,13,6,5,0,0,36,10,16,3,22,2,2,20,3,3,40,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,35,4,0,0,0,0,0,1,14,3,47,3,4,1,0,40,0.75,1,0,1,1,0,0,0,0,0,0,1,0,35;40;19,52,,94,52,0,3,3,0,0,1,0,0,0,0,0,5,0,55,218,1,1,1,0,1,2,76,1,142
2012,1,IND,REG,2012_01_IND_CHI,CHI,23,45,309,1,3,3,-16,1,1,437,89,16,-7.39333793999711,-8.0523857805464,0,14,9,7,0,15,63,1,0,0,4,0.166416708671022,0,3,3,0,0,23,45,309,1,0,0,437,89,16,0.431425279922874,0,14,9,7,0,0,53,0,2,7,32,0,2,19,3,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4,2,0,0,2,2,2,12,4,73,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,3,3,0,0,1,0,0,0,0,0,5,0,63,257,2,0,3,1,0,1,23,0,214
2012,1,JAX,REG,2012_01_JAX_MIN,MIN,23,39,260,2,0,2,-18,0,0,267,96,12,14.6320940198104,-5.05536764095991,1,9,5,3,0,34,113,0,1,1,7,-7.67298924984345,0,4,0,0,0,23,39,260,2,0,0,267,96,12,14.3785470945488,1,9,5,3,0,0,42,0,26,5,9,1,2,4,1,0,0,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,4,25,4,1,2,1,3,1,4,20,3,63,3,3,0,0,47,1,1,1,0,1,0,0,0,0,0,0,0,0,19;26;47,,,92,0,0,0,1,0,1,0,0,0,0,0,0,4,0,57,214,1,0,0,1,1,2,22,0,172
2012,1,KC,REG,2012_01_ATL_KC,ATL,21,33,258,1,2,3,-17,1,1,254,71,13,1.66325146929218,0.161458958279003,0,11,6,5,0,33,152,2,0,0,9,5.20267675392097,0,4,3,1,1,21,33,258,1,0,0,254,71,13,7.70111838504296,0,11,6,5,0,0,45,0,6,4,10,1,1,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,4,1,0,0,1,1,1,14,5,95,1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,0,1,0,0,39,40,,39,40,0,3,3,0,0,1,0,0,0,0,0,1,0,47,47,1,0,0,0,1,0,0,0,47
2012,1,LA,REG,2012_01_STL_DET,DET,17,25,198,1,0,4,-25,1,0,259,88,10,3.39573313023125,5.91563659906387,0,11,4,1,0,26,77,0,0,0,4,-4.5410565402708,0,1,0,0,0,17,25,198,1,0,0,259,88,10,8.66814158029163,0,11,3,1,0,0,47,2,14,3,14,0,1,9,3,3,107,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,65,2,1,1,0,2,0,1,6,1,25,3,3,0,0,48,1,0,1,0,2,0,0,0,0,0,0,0,0,48;29;46,,,123,0,0,2,2,0,0,1,0,0,0,0,0,5,0,57,241,1,0,0,0,0,5,53,0,188
2012,1,LAC,REG,2012_01_SD_OAK,LV,24,33,231,1,0,1,-5,0,0,235,90,11,8.24754021902168,12.6585468198314,0,9,4,3,1,20,32,0,0,0,1,-7.39005922475052,0,1,0,0,0,24,33,231,1,0,0,235,90,11,10.0460214948148,0,9,4,3,1,0,49,5,9,7,66,1,3,21,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,78,4,0,0,0,0,0,2,18,4,76,5,5,0,0,45,1,1,2,0,2,0,0,0,0,0,0,0,0,23;28;19;41;45,,,156,0,0,1,1,0,0,1,0,0,0,0,0,3,0,55,163,2,0,1,0,1,1,15,0,148
2012,1,LV,REG,2012_01_SD_OAK,LAC,32,46,297,1,0,3,-21,0,0,353,123,15,5.72096292285151,4.84110583429751,1,14,5,3,0,20,45,0,1,0,3,-12.3452938531991,0,1,0,0,0,32,46,297,1,1,1,353,123,15,4.40653510805587,1,14,5,3,0,0,37,9,17,2,5,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,3,-45,0,0,0,6,35,5,1,3,0,4,1,1,15,1,6,2,2,0,0,51,1,1,0,0,0,1,0,0,0,0,0,0,0,51;19,,,70,0,0,0,0,0,0,,0,0,0,0,0,2,1,62,114,0,0,0,0,0,2,18,0,96
2012,1,MIA,REG,2012_01_MIA_HOU,HOU,20,36,219,0,3,2,-20,0,0,185,117,7,-17.4821300437907,-12.7712760534551,0,8,4,3,0,20,76,0,3,1,6,-5.03351682162537,0,3,1,0,0,20,36,219,0,0,0,185,117,7,-13.4508722952451,0,8,4,3,0,1,49,8,12,8,28,0,2,12,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,78,4,2,1,0,3,1,2,76,6,155,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,0,0,0,0,3,0,56,133,2,0,0,0,2,1,14,0,119
2012,1,MIN,REG,2012_01_JAX_MIN,JAX,20,27,270,0,0,2,-4,1,1,193,148,14,3.34207733149413,7.64203369617462,0,14,8,3,0,29,123,2,0,0,6,-0.503713005397003,0,3,2,1,0,20,27,270,0,0,0,193,148,14,9.87253969476331,0,14,8,3,0,0,52,0,18,3,16,1,2,18,7,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,47,2,1,0,0,1,1,2,22,5,128,4,4,0,0,55,1,0,1,1,1,1,0,0,0,0,0,0,0,20;42;55;38,,,155,0,0,2,2,0,0,1,0,0,0,0,0,5,0,59,242,1,0,1,0,0,4,20,0,222
2012,1,NE,REG,2012_01_NE_TEN,TEN,23,31,236,2,0,1,-8,0,0,261,97,12,9.76861945143534,13.0680528379256,0,7,5,4,0,35,162,1,0,0,13,5.33188052797854,0,6,6,0,0,23,31,236,2,0,0,261,97,12,12.0963183122185,0,7,5,4,0,0,42,0,16,5,21,1,2,8,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,20,4,0,0,0,0,0,3,27,2,47,2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,25;31,,,56,0,0,4,4,0,0,1,0,0,0,0,0,4,0,51,154,3,0,2,1,1,0,0,0,134
2012,1,NO,REG,2012_01_WAS_NO,WAS,24,52,339,3,2,2,-13,0,0,555,89,17,1.92758839773441,-11.7616304329463,0,17,10,6,0,10,32,0,0,0,2,0.544128680994734,1,0,0,0,0,24,49,339,3,1,1,555,89,17,1.20237027394896,0,17,10,6,0,1,49,0,36,3,12,1,2,14,5,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12,107,5,1,0,1,1,1,2,14,3,103,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,3,3,0,0,1,0,0,0,0,0,5,0,59,278,0,0,1,0,0,4,34,0,244
2012,1,NYG,REG,2012_01_DAL_NYG,DAL,21,32,213,1,0,3,-26,0,0,282,77,11,3.12282358272996,3.53205995634198,0,8,2,2,0,19,82,1,1,1,3,-3.79493730649119,0,2,1,1,0,21,32,213,1,0,0,282,77,11,7.2648089048459,0,8,2,2,0,0,32,17,17,4,21,0,2,17,2,1,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,3,1,0,0,1,1,1,5,5,100,1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,0,0,0,0,0,4,0,56,201,1,0,0,1,0,3,3,0,178
2012,1,NYJ,REG,2012_01_BUF_NYJ,BUF,19,27,266,3,1,0,0,0,0,267,78,15,19.6412140762254,12.7143976780084,0,11,8,4,0,36,118,1,2,0,5,-2.70088372490136,0,2,2,0,0,19,26,266,3,0,0,267,78,15,19.932411863148,0,11,8,4,0,1,34,0,18,3,13,1,0,0,6,3,46,7,1,0,0,0,0,0,0,0,0,2,0,1,17,0,5,34,5,2,0,0,2,0,1,68,1,24,2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,25;39,,,64,0,0,6,6,0,0,1,0,0,0,0,0,2,0,55,103,1,0,1,0,0,1,27,0,76
2012,1,PHI,REG,2012_01_PHI_CLE,CLE,29,56,317,2,4,2,-11,0,0,551,105,14,-12.8607415777579,-5.39443450314658,0,13,6,3,1,30,150,0,3,1,10,-2.04240100699826,0,6,4,1,0,29,56,317,2,0,0,551,105,14,-10.4633839392982,0,13,6,3,1,0,46,0,6,5,7,1,2,7,5,4,13,10,0,0,0,0,0,0,0,0,0,2,-5,0,0,0,12,110,3,2,1,0,3,1,1,6,3,64,1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,1,0,0,42,45,,42,45,0,2,2,0,0,1,0,0,0,0,0,6,0,62,330,1,0,0,0,0,6,78,0,252
2012,1,PIT,REG,2012_01_PIT_DEN,DEN,22,40,245,2,1,5,-36,0,0,367,92,15,2.01683851608608,0.226023126589625,0,13,5,3,0,26,75,0,0,0,2,-3.23020174191333,0,1,0,0,0,22,38,245,2,0,0,367,92,15,11.2269525320218,0,13,5,3,0,0,40,0,6,2,13,1,2,13,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,52,4,0,1,0,1,0,2,23,1,27,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,21;35,,,56,0,0,1,1,0,0,1,0,0,0,0,0,3,0,52,142,1,0,1,0,0,2,22,0,120
2012,1,SEA,REG,2012_01_SEA_ARI,ARI,18,34,153,1,1,3,-14,0,0,305,38,9,-5.39308051742406,-3.34224806112402,0,6,2,1,0,33,115,0,2,1,5,-9.6513253065103,0,2,0,0,0,18,34,153,1,0,0,305,38,9,-1.59189339762812,0,6,2,1,0,0,34,5,17,1,1,2,1,5,5,1,0,9,0,0,0,0,0,0,0,0,0,1,-8,1,0,0,13,90,4,1,1,0,2,1,4,50,3,133,3,4,0,1,47,0.75,0,1,1,1,0,0,0,0,0,0,0,0,27;47;39,,50,113,0,50,1,1,0,0,1,0,0,0,0,0,4,0,48,185,1,0,0,0,0,4,37,0,148
2012,1,SF,REG,2012_01_SF_GB,GB,20,26,211,2,0,4,-20,0,0,184,93,13,8.25052520952949,12.2747835058432,0,11,4,3,0,32,186,1,0,0,6,6.39612044467883,0,5,4,2,0,20,26,211,2,1,0,184,93,13,14.2814107861493,0,11,4,3,0,0,43,3,11,2,14,0,3,24,5,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,6,1,0,1,1,0,1,20,1,31,3,3,0,0,63,1,0,0,0,2,0,1,0,0,0,0,0,0,40;43;63,,,146,0,0,3,3,0,0,1,0,0,0,0,0,5,0,61,256,3,0,0,0,2,3,80,1,176
2012,1,TB,REG,2012_01_CAR_TB,CAR,16,24,138,1,0,2,-10,0,0,119,71,8,-3.54322301381751,0.137957558035851,0,5,2,2,0,36,130,0,0,0,8,-1.78053225189797,0,4,3,0,0,16,24,138,1,0,0,119,71,8,0.00810723943152603,0,5,2,2,0,0,33,3,7,8,32,1,3,12,4,2,24,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0,0,0,1,0,3,55,3,3,0,0,40,1,0,1,1,1,0,0,0,0,0,0,0,0,36;20;40,,,96,0,0,1,1,0,0,1,0,0,0,0,0,5,0,52,230,2,1,0,1,0,3,28,0,182
2012,1,TEN,REG,2012_01_NE_TEN,NE,29,43,272,1,1,2,-8,1,1,299,133,13,-2.6928525245184,2.25018962871197,0,10,6,3,0,16,20,0,0,0,1,-7.16793902195059,0,0,0,0,0,29,43,272,1,0,0,299,133,13,3.02163525897601,0,10,6,3,0,0,44,0,24,6,17,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3,1,0,0,1,1,0,0,4,98,2,2,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,28;24,,,52,0,0,1,1,0,0,1,0,0,0,0,0,4,0,56,209,2,0,1,0,0,3,27,0,182
2012,1,WAS,REG,2012_01_WAS_NO,NO,19,26,320,2,0,2,-14,1,0,227,202,13,17.1788261927837,9.80875457708652,0,11,7,7,1,43,153,2,0,0,7,-1.9659213459685,0,5,3,0,0,19,26,320,2,0,0,227,202,13,19.6769390377855,0,11,7,7,1,0,31,0,8,3,14,1,2,13,5,2,50,13,0,2,0,0,0,0,0,0,0,3,0,0,0,0,12,127,4,1,2,0,3,0,4,34,2,49,4,4,0,0,45,1,0,0,2,2,0,0,0,0,0,0,0,0,37;41;37;45,,,160,0,0,4,4,0,0,1,0,0,0,0,0,3,1,58,139,0,0,0,1,0,2,14,0,105
2012,2,ARI,REG,2012_02_ARI_NE,NE,15,27,140,1,0,2,0,1,1,158,72,7,-1.66865930245719,-6.40700528254876,0,6,2,2,0,32,102,1,1,1,8,-1.97478045482421,0,3,2,0,0,15,26,140,1,0,0,158,72,7,3.64340442844671,0,6,2,2,0,0,50,0,16,7,36,0,4,19,6,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,39,6,2,0,0,2,2,1,3,2,50,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,38;47,,,85,0,0,2,2,0,0,1,0,0,0,0,0,6,0,59,280,2,1,1,0,2,2,25,0,255
2012,2,ATL,REG,2012_02_DEN_ATL,DEN,24,36,219,2,0,1,-11,0,0,276,57,15,7.17609726488679,4.87663677760533,0,10,4,2,0,28,67,1,1,0,3,-6.36885266777914,0,1,1,0,0,24,35,219,2,0,0,276,57,15,9.99858129201545,0,10,4,2,0,0,48,0,16,6,28,1,3,23,6,3,80,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,72,2,1,0,0,1,0,1,-2,2,47,2,2,0,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,37;42,,,79,0,0,3,3,0,0,1,0,0,0,0,0,6,0,49,252,3,0,0,0,3,3,11,0,241
2012,2,BAL,REG,2012_02_BAL_PHI,PHI,22,42,232,1,1,2,-18,1,1,417,88,9,-10.8549363217397,-7.34069709266935,0,8,5,4,1,21,111,1,0,0,5,-0.296372482087463,0,2,2,1,1,22,42,232,1,0,0,417,88,9,-4.52372506377503,0,8,5,4,1,0,60,2,4,7,26,1,2,14,4,2,9,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,45,4,1,0,0,1,1,3,34,3,100,3,3,0,0,56,1,0,0,0,1,2,0,0,0,0,0,0,0,56;51;48,,,155,0,0,2,2,0,0,1,0,0,0,0,0,5,0,56,251,2,0,0,1,1,3,10,0,221
2012,2,BUF,REG,2012_02_KC_BUF,KC,10,19,178,2,0,0,0,0,0,119,132,6,7.41996070416644,-8.95247459411621,0,6,5,3,2,36,201,2,1,0,9,8.22083696606569,0,4,4,3,0,10,19,178,2,0,0,119,132,6,7.41996070416644,0,6,5,3,2,1,43,6,16,5,32,2,5,29,6,1,0,9,0,0,0,0,0,0,0,0,0,1,-15,2,0,0,5,50,3,0,1,0,1,0,3,98,1,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0,7,0,60,349,1,2,0,1,0,4,61,0,268
2012,2,CAR,REG,2012_02_NO_CAR,NO,14,20,253,1,0,1,-9,0,0,160,139,10,13.9824695288844,13.3180048904921,0,10,7,5,1,41,219,3,1,1,12,0.888580437371275,0,5,4,3,1,14,19,253,1,0,0,160,139,10,16.6814861055173,0,10,7,5,1,0,41,0,38,0,0,1,1,2,5,2,11,6,1,0,0,0,0,0,0,0,0,0,-4,0,0,0,4,34,4,0,1,0,1,1,1,14,3,72,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0,5,0,58,229,2,0,1,1,1,2,30,0,179
